Row_Num,Brough,Block,Lot,maybe_issue
18768,BROOKLYN,5062,33,
18769,BROOKLYN,5062,29,
18770,BROOKLYN,5062,26,
18771,BROOKLYN,5062,14,
18772,BROOKLYN,5062,11,
18773,BROOKLYN,5061,36,
18774,BROOKLYN,5062,9,
18775,BROOKLYN,5081,1,
18776,BROOKLYN,5080,13,
18777,BROOKLYN,5081,70,
18778,BROOKLYN,5081,64,
18779,BROOKLYN,5080,24,
18780,BROOKLYN,5081,58,
18781,BROOKLYN,5081,52,
18782,BROOKLYN,5080,60,
18783,BROOKLYN,5081,48,
18784,BROOKLYN,5080,68,
18785,BROOKLYN,5099,106,
18786,BROOKLYN,5099,123,
18787,BROOKLYN,5101,17,
18788,BROOKLYN,5100,64,
18792,BROOKLYN,5101,67,
18793,BROOKLYN,5101,63,
18794,BROOKLYN,5100,68,
18795,BROOKLYN,5101,61,
18796,BROOKLYN,5124,1,
18797,BROOKLYN,5123,5,
18798,BROOKLYN,5124,35,
18799,BROOKLYN,5123,16,
18800,BROOKLYN,5124,33,
18801,BROOKLYN,5124,26,
18802,BROOKLYN,5123,22,
18803,BROOKLYN,5124,40,
18804,BROOKLYN,5123,25,
18805,BROOKLYN,5123,31,
18806,BROOKLYN,5123,38,
18807,BROOKLYN,5150,6,
18808,BROOKLYN,5150,13,
18809,BROOKLYN,5151,33,
18810,BROOKLYN,5150,21,
18811,BROOKLYN,5151,28,
18812,BROOKLYN,5163,60,
18813,BROOKLYN,5162,20,
18814,BROOKLYN,5162,22,
18815,BROOKLYN,5162,26,
18816,BROOKLYN,5163,41,
18817,BROOKLYN,5206,60,
18818,BROOKLYN,5206,57,
18819,BROOKLYN,5206,54,
18820,BROOKLYN,5206,41,
18821,BROOKLYN,5219,8,
18822,BROOKLYN,5220,40,
18823,BROOKLYN,5219,16,
18824,BROOKLYN,5220,77,
18825,BROOKLYN,5220,72,
18826,BROOKLYN,5220,69,
18827,BROOKLYN,5219,29,
18828,BROOKLYN,5219,22,
18829,BROOKLYN,5059,42,
18830,BROOKLYN,5061,30,
18831,BROOKLYN,5061,40,
18832,BROOKLYN,5062,1,
18833,BROOKLYN,5081,28,
18834,BROOKLYN,5099,116,
18838,BROOKLYN,5101,90,
18839,BROOKLYN,5099,116,
18840,BROOKLYN,5099,128,
18841,BROOKLYN,5100,56,
18842,BROOKLYN,5101,33,
18843,BROOKLYN,5100,74,
18844,BROOKLYN,5123,19,
18845,BROOKLYN,5124,40,
18846,BROOKLYN,5151,1,
18847,BROOKLYN,5150,18,
18848,BROOKLYN,5163,63,
18849,BROOKLYN,5163,57,
18850,BROOKLYN,5163,48,
18851,BROOKLYN,5162,34,
18852,BROOKLYN,5052,2,
18853,BROOKLYN,5052,1,
18854,BROOKLYN,5058,7,
18855,BROOKLYN,5060,8,
18856,BROOKLYN,5052,7,
18857,BROOKLYN,5052,11,
18858,BROOKLYN,5053,18,
18859,BROOKLYN,5053,28,
18860,BROOKLYN,5054,11,
18861,BROOKLYN,5026,264,
18862,BROOKLYN,5055,14,
18863,BROOKLYN,5048,87,
18864,BROOKLYN,5055,19,
18865,BROOKLYN,5048,83,
18866,BROOKLYN,5055,24,
18867,BROOKLYN,5048,76,
18868,BROOKLYN,5055,155,
18869,BROOKLYN,5055,46,
18870,BROOKLYN,5056,14,
18871,BROOKLYN,5049,83,
18872,BROOKLYN,5056,22,
18873,BROOKLYN,5056,28,
18874,BROOKLYN,5056,29,
18875,BROOKLYN,5056,33,
18876,BROOKLYN,5055,153,
18877,BROOKLYN,5055,138,
18878,BROOKLYN,5124,45,
18879,BROOKLYN,5125,45,
18880,BROOKLYN,5125,46,
18884,BROOKLYN,5125,47,
18885,BROOKLYN,5125,48,
18886,BROOKLYN,5125,49,
18887,BROOKLYN,5124,18,
18888,BROOKLYN,5065,60,
18889,BROOKLYN,5065,61,
18890,BROOKLYN,5065,63,
18891,BROOKLYN,5065,65,
18892,BROOKLYN,5090,52,
18893,BROOKLYN,5090,53,
18894,BROOKLYN,5170,21,
18895,BROOKLYN,5170,22,
18896,BROOKLYN,5170,23,
18897,BROOKLYN,5192,23,
18898,BROOKLYN,5193,51,
18899,BROOKLYN,5193,50,
18900,BROOKLYN,5214,1,
18901,BROOKLYN,5213,18,
18902,BROOKLYN,5214,75,
18903,BROOKLYN,5214,72,
18904,BROOKLYN,5193,58,
18905,BROOKLYN,5214,34,
18906,BROOKLYN,5084,58,
18907,BROOKLYN,5084,61,
18908,BROOKLYN,5110,49,
18909,BROOKLYN,5156,10,
18910,BROOKLYN,5156,15,
18911,BROOKLYN,5156,21,
18912,BROOKLYN,5080,39,
18913,BROOKLYN,5080,54,
18914,BROOKLYN,5080,36,
18915,BROOKLYN,5058,31,
18916,BROOKLYN,5058,31,
18917,BROOKLYN,5058,40,
18918,BROOKLYN,5061,10,
18919,BROOKLYN,5061,6,
18920,BROOKLYN,5060,39,
18921,BROOKLYN,5061,1,
18922,BROOKLYN,5060,32,
18923,BROOKLYN,4901,5,
18924,BROOKLYN,4886,41,
18925,BROOKLYN,4886,38,
18926,BROOKLYN,4886,32,
18930,BROOKLYN,5099,21,
18931,BROOKLYN,5099,139,
18932,BROOKLYN,5099,25,
18933,BROOKLYN,5099,134,
18934,BROOKLYN,5126,59,
18935,BROOKLYN,5135,13,
18936,BROOKLYN,5129,23,
18937,BROOKLYN,5129,22,
18938,BROOKLYN,5130,19,
18939,BROOKLYN,5110,53,
18940,BROOKLYN,5104,92,
18941,BROOKLYN,5052,62,
18942,BROOKLYN,5052,56,
18943,BROOKLYN,5058,16,
18944,BROOKLYN,5052,53,
18945,BROOKLYN,5058,31,
18946,BROOKLYN,5058,31,
18947,BROOKLYN,5053,1,
18948,BROOKLYN,5059,16,
18949,BROOKLYN,5053,64,
18950,BROOKLYN,5053,61,
18951,BROOKLYN,5053,58,
18952,BROOKLYN,5059,20,
18953,BROOKLYN,5053,56,
18954,BROOKLYN,5053,26,
18955,BROOKLYN,5063,31,
18956,BROOKLYN,5063,33,
18957,BROOKLYN,5063,35,
18958,BROOKLYN,5052,59,
18959,BROOKLYN,5054,7502,
18960,BROOKLYN,5059,22,
18961,BROOKLYN,5935,38,
18962,BROOKLYN,6156,8,
18963,BROOKLYN,6210,37,
18964,BROOKLYN,6157,7,
18965,BROOKLYN,6157,6,
18966,BROOKLYN,6245,6,
18967,BROOKLYN,6245,1,
18968,BROOKLYN,6157,47,
18969,BROOKLYN,6169,2,
18970,BROOKLYN,6426,52,
18971,BROOKLYN,6460,35,
18972,BROOKLYN,5876,28,
18976,BROOKLYN,6154,54,
18977,BROOKLYN,6155,70,
18978,BROOKLYN,6155,69,
18979,BROOKLYN,6155,68,
18980,BROOKLYN,6155,67,
18981,BROOKLYN,6155,57,
18982,BROOKLYN,6156,1,
18983,BROOKLYN,6157,1,
18984,BROOKLYN,6157,71,
18985,BROOKLYN,6157,70,
18986,BROOKLYN,6157,53,
18987,BROOKLYN,6157,52,
18988,BROOKLYN,5897,58,
18989,BROOKLYN,6179,16,
18990,BROOKLYN,6179,17,
18991,BROOKLYN,6179,18,
18992,BROOKLYN,6168,1,
18993,BROOKLYN,5901,1,
18994,BROOKLYN,5913,8,
18995,BROOKLYN,5913,12,
18996,BROOKLYN,6176,1,
18997,BROOKLYN,6179,66,
18998,BROOKLYN,6179,65,
18999,BROOKLYN,6190,32,
19000,BROOKLYN,5913,63,
19001,BROOKLYN,6202,22,
19002,BROOKLYN,6202,28,
19003,BROOKLYN,6210,57,
19004,BROOKLYN,6212,50,
19005,BROOKLYN,6245,74,
19006,BROOKLYN,6037,58,
19007,BROOKLYN,5983,1,
19008,BROOKLYN,6001,6,
19009,BROOKLYN,6011,52,
19010,BROOKLYN,6021,46,
19011,BROOKLYN,6340,29,
19012,BROOKLYN,6340,34,
19013,BROOKLYN,6037,77,
19014,BROOKLYN,6037,74,
19015,BROOKLYN,6056,33,
19016,BROOKLYN,5876,22,
19017,BROOKLYN,5876,25,
19018,BROOKLYN,6092,20,
19022,BROOKLYN,6396,5,
19023,BROOKLYN,6396,4,
19024,BROOKLYN,6396,9,
19025,BROOKLYN,6396,8,
19026,BROOKLYN,6460,285,
19027,BROOKLYN,6460,185,
19028,BROOKLYN,6460,284,
19029,BROOKLYN,6460,184,
19030,BROOKLYN,6392,10,
19031,BROOKLYN,6210,59,
19032,BROOKLYN,6212,49,
19033,BROOKLYN,6224,9,
19034,BROOKLYN,6093,39,
19035,BROOKLYN,6779,4,
19036,BROOKLYN,6766,57,
19037,BROOKLYN,6767,52,
19038,BROOKLYN,6795,53,
19039,BROOKLYN,6795,47,
19040,BROOKLYN,6819,1,
19041,BROOKLYN,7293,3,
19042,BROOKLYN,7321,1,
19043,BROOKLYN,7345,41,
19044,BROOKLYN,7347,36,
19045,BROOKLYN,7378,2,
19046,BROOKLYN,7378,5,
19047,BROOKLYN,7378,6,
19048,BROOKLYN,7379,7,
19049,BROOKLYN,7381,6,
19050,BROOKLYN,7354,36,
19051,BROOKLYN,7404,1,
19052,BROOKLYN,7357,1,
19053,BROOKLYN,6771,37,
19054,BROOKLYN,6774,12,
19055,BROOKLYN,6774,16,
19056,BROOKLYN,6774,39,
19057,BROOKLYN,6795,75,
19058,BROOKLYN,6818,82,
19059,BROOKLYN,6818,74,
19060,BROOKLYN,6817,30,
19061,BROOKLYN,7316,50,
19062,BROOKLYN,7316,44,
19063,BROOKLYN,7396,66,
19064,BROOKLYN,7396,53,
19068,BROOKLYN,6774,14,
19069,BROOKLYN,6795,60,
19070,BROOKLYN,6794,43,
19071,BROOKLYN,7344,1,
19072,BROOKLYN,6776,65,
19073,BROOKLYN,6775,25,
19074,BROOKLYN,6775,31,
19075,BROOKLYN,6775,34,
19076,BROOKLYN,6775,35,
19077,BROOKLYN,6775,36,
19078,BROOKLYN,6775,37,
19079,BROOKLYN,6795,15,
19080,BROOKLYN,6796,75,
19081,BROOKLYN,6795,28,
19082,BROOKLYN,6796,67,
19083,BROOKLYN,6795,34,
19084,BROOKLYN,6795,40,
19085,BROOKLYN,6818,17,
19086,BROOKLYN,6818,25,
19087,BROOKLYN,7317,23,
19088,BROOKLYN,7346,55,
19089,BROOKLYN,7345,37,
19090,BROOKLYN,7345,39,
19091,BROOKLYN,7398,2,
19092,BROOKLYN,7398,27,
19093,BROOKLYN,6797,1,
19094,BROOKLYN,6797,91,
19095,BROOKLYN,6796,17,
19096,BROOKLYN,6796,26,
19097,BROOKLYN,6796,36,
19098,BROOKLYN,6820,75,
19099,BROOKLYN,6819,32,
19100,BROOKLYN,7347,1,
19101,BROOKLYN,7347,72,
19102,BROOKLYN,7347,65,
19103,BROOKLYN,7347,63,
19104,BROOKLYN,6777,12,
19105,BROOKLYN,6797,6,
19106,BROOKLYN,6797,8,
19107,BROOKLYN,6797,11,
19108,BROOKLYN,7294,49,
19109,BROOKLYN,7320,76,
19110,BROOKLYN,7319,33,
19114,BROOKLYN,7347,9,
19115,BROOKLYN,7348,44,
19116,BROOKLYN,7399,7,
19117,BROOKLYN,7399,10,
19118,BROOKLYN,7399,11,
19119,BROOKLYN,6799,74,
19120,BROOKLYN,6799,57,
19121,BROOKLYN,7321,66,
19122,BROOKLYN,7321,51,
19123,BROOKLYN,7349,71,
19124,BROOKLYN,6780,50,
19125,BROOKLYN,6779,42,
19126,BROOKLYN,6799,8,
19127,BROOKLYN,6800,57,
19128,BROOKLYN,6821,275,
19129,BROOKLYN,6821,270,
19130,BROOKLYN,7296,67,
19131,BROOKLYN,7296,66,
19132,BROOKLYN,7296,65,
19133,BROOKLYN,7322,61,
19134,BROOKLYN,7349,25,
19135,BROOKLYN,7350,55,
19136,BROOKLYN,7349,26,
19137,BROOKLYN,7349,27,
19138,BROOKLYN,7349,30,
19139,BROOKLYN,7378,1,
19140,BROOKLYN,6780,12,
19141,BROOKLYN,6781,50,
19142,BROOKLYN,6801,1,
19143,BROOKLYN,6800,16,
19144,BROOKLYN,6801,69,
19145,BROOKLYN,6800,32,
19146,BROOKLYN,6801,56,
19147,BROOKLYN,6800,43,
19148,BROOKLYN,6821,214,
19149,BROOKLYN,6821,222,
19150,BROOKLYN,7296,5,
19151,BROOKLYN,7296,29,
19152,BROOKLYN,7322,23,
19153,BROOKLYN,7322,27,
19154,BROOKLYN,7378,78,
19155,BROOKLYN,6781,23,
19156,BROOKLYN,6781,27,
19160,BROOKLYN,6824,12,
19161,BROOKLYN,7323,25,
19162,BROOKLYN,7351,21,
19163,BROOKLYN,7380,71,
19164,BROOKLYN,7354,1,
19165,BROOKLYN,7354,50,
19166,BROOKLYN,7354,42,
19167,BROOKLYN,6784,12,
19168,BROOKLYN,6784,16,
19169,BROOKLYN,7355,42,
19170,BROOKLYN,6771,53,
19171,BROOKLYN,6773,80,
19172,BROOKLYN,7366,113,
19173,BROOKLYN,8818,43,
19174,BROOKLYN,7397,85,
19175,BROOKLYN,7317,76,
19176,BROOKLYN,7317,75,
19177,BROOKLYN,7317,65,
19178,BROOKLYN,7344,20,
19179,BROOKLYN,7372,37,
19180,BROOKLYN,7373,29,
19181,BROOKLYN,6783,76,
19182,BROOKLYN,6783,10,
19183,BROOKLYN,6770,50,
19184,BROOKLYN,6770,31,
19185,BROOKLYN,6770,40,
19186,BROOKLYN,6771,56,
19187,BROOKLYN,6771,31,
19188,BROOKLYN,6771,13,
19189,BROOKLYN,6772,15,
19190,BROOKLYN,6773,12,
19191,BROOKLYN,7688,41,
19192,BROOKLYN,7689,56,
19193,BROOKLYN,7681,10,
19194,BROOKLYN,7682,16,
19195,BROOKLYN,7690,82,
19196,BROOKLYN,6792,12,
19197,BROOKLYN,6836,64,
19198,BROOKLYN,6835,12,
19199,BROOKLYN,6835,26,
19200,BROOKLYN,6836,50,
19201,BROOKLYN,7308,32,
19202,BROOKLYN,7308,32,
19206,BROOKLYN,7309,40,
19207,BROOKLYN,7309,40,
19208,BROOKLYN,7334,18,
19209,BROOKLYN,7335,68,
19210,BROOKLYN,7309,40,
19211,BROOKLYN,6783,65,
19212,BROOKLYN,6783,57,
19213,BROOKLYN,6783,55,
19214,BROOKLYN,6783,7501,
19215,BROOKLYN,6783,43,
19216,BROOKLYN,6803,80,
19217,BROOKLYN,6802,14,
19218,BROOKLYN,6803,65,
19219,BROOKLYN,6802,36,
19220,BROOKLYN,6802,41,
19221,BROOKLYN,6803,58,
19222,BROOKLYN,6802,46,
19223,BROOKLYN,6803,51,
19224,BROOKLYN,6825,16,
19225,BROOKLYN,6826,77,
19226,BROOKLYN,6825,19,
19227,BROOKLYN,6825,33,
19228,BROOKLYN,7298,7,
19229,BROOKLYN,7299,71,
19230,BROOKLYN,7299,57,
19231,BROOKLYN,7324,36,
19232,BROOKLYN,7324,42,
19233,BROOKLYN,7352,15,
19234,BROOKLYN,7352,39,
19235,BROOKLYN,7380,13,
19236,BROOKLYN,7380,24,
19237,BROOKLYN,7380,34,
19238,BROOKLYN,7381,73,
19239,BROOKLYN,7380,42,
19240,BROOKLYN,7381,65,
19241,BROOKLYN,7380,48,
19242,BROOKLYN,7405,52,
19243,BROOKLYN,7404,20,
19244,BROOKLYN,6825,8,
19245,BROOKLYN,6826,70,
19246,BROOKLYN,6825,27,
19247,BROOKLYN,6826,66,
19248,BROOKLYN,7299,1,
19252,BROOKLYN,7405,58,
19253,BROOKLYN,7405,43,
19254,BROOKLYN,8827,18,
19255,BROOKLYN,6780,39,
19256,BROOKLYN,6781,40,
19257,BROOKLYN,6802,1,
19258,BROOKLYN,6782,50,
19259,BROOKLYN,6782,43,
19260,BROOKLYN,6780,44,
19261,BROOKLYN,6800,4,
19262,BROOKLYN,6803,1,
19263,BROOKLYN,7397,1,
19264,BROOKLYN,7397,63,
19265,BROOKLYN,6841,1,
19266,BROOKLYN,5233,8,
19267,BROOKLYN,5234,37,
19268,BROOKLYN,5233,15,
19269,BROOKLYN,5233,25,
19270,BROOKLYN,6511,1,
19271,BROOKLYN,6512,1,
19272,BROOKLYN,6497,44,
19273,BROOKLYN,6498,55,
19274,BROOKLYN,6695,6,
19275,BROOKLYN,6703,45,
19276,BROOKLYN,6703,49,
19277,BROOKLYN,6701,47,
19278,BROOKLYN,6508,22,
19279,BROOKLYN,6705,7,
19280,BROOKLYN,6700,38,
19281,BROOKLYN,6709,1,
19282,BROOKLYN,6703,1,
19283,BROOKLYN,6523,27,
19284,BROOKLYN,6531,6,
19285,BROOKLYN,6536,10,
19286,BROOKLYN,6713,41,
19287,BROOKLYN,6714,41,
19288,BROOKLYN,6723,1,
19289,BROOKLYN,6723,6,
19290,BROOKLYN,6715,47,
19291,BROOKLYN,6724,1,
19292,BROOKLYN,6715,42,
19293,BROOKLYN,6724,6,
19294,BROOKLYN,6725,1,
19298,BROOKLYN,6716,42,
19299,BROOKLYN,6730,59,
19300,BROOKLYN,6721,1,
19301,BROOKLYN,6722,1,
19302,BROOKLYN,6532,49,
19303,BROOKLYN,6734,9,
19304,BROOKLYN,6739,36,
19305,BROOKLYN,6738,1,
19306,BROOKLYN,6738,7,
19307,BROOKLYN,6729,1,
19308,BROOKLYN,6732,45,
19309,BROOKLYN,6583,10,
19310,BROOKLYN,6584,4,
19311,BROOKLYN,6565,44,
19312,BROOKLYN,6586,6,
19313,BROOKLYN,6592,6,
19314,BROOKLYN,6573,43,
19315,BROOKLYN,6741,54,
19316,BROOKLYN,6743,44,
19317,BROOKLYN,6746,44,
19318,BROOKLYN,6747,52,
19319,BROOKLYN,6756,1,
19320,BROOKLYN,6756,6,
19321,BROOKLYN,6748,52,
19322,BROOKLYN,6607,1,
19323,BROOKLYN,6590,53,
19324,BROOKLYN,6592,54,
19325,BROOKLYN,6757,52,
19326,BROOKLYN,6740,11,
19327,BROOKLYN,6523,23,
19328,BROOKLYN,6536,11,
19329,BROOKLYN,6536,12,
19330,BROOKLYN,6536,13,
19331,BROOKLYN,6536,13,
19332,BROOKLYN,6536,13,
19333,BROOKLYN,6536,13,
19334,BROOKLYN,6536,13,
19335,BROOKLYN,6536,13,
19336,BROOKLYN,6536,13,
19337,BROOKLYN,6536,13,
19338,BROOKLYN,6592,43,
19339,BROOKLYN,6592,45,
19340,BROOKLYN,6758,87,
19344,BROOKLYN,6758,84,
19345,BROOKLYN,6758,83,
19346,BROOKLYN,6758,81,
19347,BROOKLYN,6758,73,
19348,BROOKLYN,5197,7501,
19349,BROOKLYN,6497,10,
19350,BROOKLYN,6498,68,
19351,BROOKLYN,6497,38,
19352,BROOKLYN,6513,1,
19353,BROOKLYN,6512,12,
19354,BROOKLYN,6513,73,
19355,BROOKLYN,6572,39,
19356,BROOKLYN,6592,58,
19357,BROOKLYN,6592,57,
19358,BROOKLYN,6592,56,
19359,BROOKLYN,6592,55,
19360,BROOKLYN,6617,1,
19361,BROOKLYN,6497,30,
19362,BROOKLYN,6695,12,
19363,BROOKLYN,6704,32,
19364,BROOKLYN,6705,58,
19365,BROOKLYN,6731,39,
19366,BROOKLYN,6741,30,
19367,BROOKLYN,6749,5,
19368,BROOKLYN,6696,9,
19369,BROOKLYN,6715,79,
19370,BROOKLYN,6714,21,
19371,BROOKLYN,6715,62,
19372,BROOKLYN,6732,28,
19373,BROOKLYN,6733,29,
19374,BROOKLYN,6759,26,
19375,BROOKLYN,6760,62,
19376,BROOKLYN,6759,34,
19377,BROOKLYN,6697,9,
19378,BROOKLYN,6698,1,
19379,BROOKLYN,6698,79,
19380,BROOKLYN,6697,43,
19381,BROOKLYN,6706,14,
19382,BROOKLYN,6707,76,
19383,BROOKLYN,6706,20,
19384,BROOKLYN,6706,43,
19385,BROOKLYN,6742,30,
19386,BROOKLYN,6751,12,
19390,BROOKLYN,6751,23,
19391,BROOKLYN,6761,75,
19392,BROOKLYN,6716,75,
19393,BROOKLYN,6743,62,
19394,BROOKLYN,6761,63,
19395,BROOKLYN,6760,35,
19396,BROOKLYN,6761,57,
19397,BROOKLYN,6698,28,
19398,BROOKLYN,6708,68,
19399,BROOKLYN,6707,28,
19400,BROOKLYN,6707,33,
19401,BROOKLYN,6707,40,
19402,BROOKLYN,6707,43,
19403,BROOKLYN,6716,10,
19404,BROOKLYN,6716,24,
19405,BROOKLYN,6717,68,
19406,BROOKLYN,6716,26,
19407,BROOKLYN,6717,51,
19408,BROOKLYN,6726,1,
19409,BROOKLYN,6762,79,
19410,BROOKLYN,6717,71,
19411,BROOKLYN,6707,14,
19412,BROOKLYN,6745,83,
19413,BROOKLYN,6754,52,
19414,BROOKLYN,6690,45,
19415,BROOKLYN,6700,9,
19416,BROOKLYN,6700,12,
19417,BROOKLYN,6700,18,
19418,BROOKLYN,6701,64,
19419,BROOKLYN,6700,26,
19420,BROOKLYN,6737,64,
19421,BROOKLYN,6746,1,
19422,BROOKLYN,6755,53,
19423,BROOKLYN,6764,7501,
19424,BROOKLYN,6764,61,
19425,BROOKLYN,6746,96,
19426,BROOKLYN,6701,54,
19427,BROOKLYN,6701,68,
19428,BROOKLYN,6738,40,
19429,BROOKLYN,6737,23,
19430,BROOKLYN,6738,52,
19431,BROOKLYN,6747,85,
19432,BROOKLYN,6746,15,
19436,BROOKLYN,6746,20,
19437,BROOKLYN,6747,73,
19438,BROOKLYN,6747,68,
19439,BROOKLYN,6746,37,
19440,BROOKLYN,6764,12,
19441,BROOKLYN,6764,20,
19442,BROOKLYN,6764,31,
19443,BROOKLYN,6737,30,
19444,BROOKLYN,6703,43,
19445,BROOKLYN,6703,41,
19446,BROOKLYN,6703,35,
19447,BROOKLYN,6739,30,
19448,BROOKLYN,6738,24,
19449,BROOKLYN,6738,37,
19450,BROOKLYN,6748,88,
19451,BROOKLYN,6765,12,
19452,BROOKLYN,6766,77,
19453,BROOKLYN,6765,28,
19454,BROOKLYN,6765,35,
19455,BROOKLYN,6765,39,
19456,BROOKLYN,6739,6,
19457,BROOKLYN,6565,73,
19458,BROOKLYN,6565,68,
19459,BROOKLYN,6565,62,
19460,BROOKLYN,6565,52,
19461,BROOKLYN,6583,48,
19462,BROOKLYN,6538,38,
19463,BROOKLYN,6566,54,
19464,BROOKLYN,6610,55,
19465,BROOKLYN,6566,20,
19466,BROOKLYN,6501,36,
19467,BROOKLYN,5495,1014,
19468,BROOKLYN,5495,1014,
19469,BROOKLYN,6567,25,
19470,BROOKLYN,6568,78,
19471,BROOKLYN,6612,63,
19472,BROOKLYN,6495,1,
19473,BROOKLYN,6494,51,
19474,BROOKLYN,6614,64,
19475,BROOKLYN,6494,25,
19476,BROOKLYN,6590,7501,
19477,BROOKLYN,6614,17,
19478,BROOKLYN,5429,44,
19482,BROOKLYN,6497,62,
19483,BROOKLYN,6497,61,
19484,BROOKLYN,6497,60,
19485,BROOKLYN,6497,58,
19486,BROOKLYN,6497,57,
19487,BROOKLYN,6512,75,
19488,BROOKLYN,6571,11,
19489,BROOKLYN,6571,23,
19490,BROOKLYN,6511,12,
19491,BROOKLYN,6743,1,
19492,BROOKLYN,6507,1,
19493,BROOKLYN,6503,51,
19494,BROOKLYN,5426,56,
19495,BROOKLYN,5426,45,
19496,BROOKLYN,6501,13,
19497,BROOKLYN,6501,18,
19498,BROOKLYN,6495,5,
19499,BROOKLYN,5428,39,
19500,BROOKLYN,6498,1,
19501,BROOKLYN,5232,29,
19502,BROOKLYN,5237,36,
19503,BROOKLYN,5218,26,
19504,BROOKLYN,5240,1,
19505,BROOKLYN,6686,1,
19506,BROOKLYN,5419,141,
19507,BROOKLYN,5422,19,
19508,BROOKLYN,5419,41,
19509,BROOKLYN,5423,39,
19510,BROOKLYN,5423,40,
19511,BROOKLYN,5423,41,
19512,BROOKLYN,5233,1,
19513,BROOKLYN,5199,32,
19514,BROOKLYN,5234,1,
19515,BROOKLYN,5199,35,
19516,BROOKLYN,5417,7,
19517,BROOKLYN,5416,62,
19518,BROOKLYN,5416,69,
19519,BROOKLYN,5417,1,
19520,BROOKLYN,5421,1,
19521,BROOKLYN,5420,58,
19522,BROOKLYN,5424,1,
19523,BROOKLYN,6503,8,
19524,BROOKLYN,6494,37,
19528,BROOKLYN,6503,20,
19529,BROOKLYN,6503,30,
19530,BROOKLYN,6509,13,
19531,BROOKLYN,6518,5,
19532,BROOKLYN,6518,59,
19533,BROOKLYN,5240,102,
19534,BROOKLYN,5240,43,
19535,BROOKLYN,5241,23,
19536,BROOKLYN,5240,25,
19537,BROOKLYN,5241,18,
19538,BROOKLYN,5240,17,
19539,BROOKLYN,5495,1018,
19540,BROOKLYN,5495,1014,
19541,BROOKLYN,5241,13,
19542,BROOKLYN,5240,1,
19543,BROOKLYN,5240,1,
19544,BROOKLYN,6542,1,
19545,BROOKLYN,7548,38,
19546,BROOKLYN,7548,33,
19547,BROOKLYN,6541,24,
19548,BROOKLYN,7548,24,
19549,BROOKLYN,6694,64,
19550,BROOKLYN,7548,20,
19551,BROOKLYN,6694,70,
19552,BROOKLYN,7548,15,
19553,BROOKLYN,6694,72,
19554,BROOKLYN,6703,52,
19555,BROOKLYN,6568,15,
19556,BROOKLYN,7566,20,
19557,BROOKLYN,6568,27,
19558,BROOKLYN,6568,33,
19559,BROOKLYN,6703,73,
19560,BROOKLYN,6703,78,
19561,BROOKLYN,7566,11,
19562,BROOKLYN,6712,56,
19563,BROOKLYN,7584,35,
19564,BROOKLYN,6712,66,
19565,BROOKLYN,6587,17,
19566,BROOKLYN,6712,76,
19567,BROOKLYN,6712,86,
19568,BROOKLYN,6712,90,
19569,BROOKLYN,6712,1,
19570,BROOKLYN,6587,51,
19574,BROOKLYN,6613,1,
19575,BROOKLYN,7602,35,
19576,BROOKLYN,6721,53,
19577,BROOKLYN,6612,1,
19578,BROOKLYN,6721,58,
19579,BROOKLYN,7602,29,
19580,BROOKLYN,6721,62,
19581,BROOKLYN,6721,65,
19582,BROOKLYN,7602,22,
19583,BROOKLYN,7602,15,
19584,BROOKLYN,6721,70,
19585,BROOKLYN,6612,26,
19586,BROOKLYN,6721,82,
19587,BROOKLYN,6721,88,
19588,BROOKLYN,6612,42,
19589,BROOKLYN,7620,33,
19590,BROOKLYN,7620,14,
19591,BROOKLYN,6730,82,
19592,BROOKLYN,7638,36,
19593,BROOKLYN,6739,19,
19594,BROOKLYN,7656,42,
19595,BROOKLYN,6748,16,
19596,BROOKLYN,6748,26,
19597,BROOKLYN,6748,37,
19598,BROOKLYN,6748,40,
19599,BROOKLYN,7656,73,
19600,BROOKLYN,6748,45,
19601,BROOKLYN,7674,30,
19602,BROOKLYN,7674,21,
19603,BROOKLYN,7674,18,
19604,BROOKLYN,7674,17,
19605,BROOKLYN,7674,9,
19606,BROOKLYN,6767,1,
19607,BROOKLYN,6766,14,
19608,BROOKLYN,6767,7502,
19609,BROOKLYN,6766,18,
19610,BROOKLYN,6766,22,
19611,BROOKLYN,6767,80,
19612,BROOKLYN,6766,30,
19613,BROOKLYN,6767,64,
19614,BROOKLYN,6766,40,
19615,BROOKLYN,6767,59,
19616,BROOKLYN,6766,51,
19620,BROOKLYN,5240,110,
19621,BROOKLYN,5240,107,
19622,BROOKLYN,6532,57,
19623,BROOKLYN,5240,11,
19624,BROOKLYN,6694,50,
19625,BROOKLYN,6542,70,
19626,BROOKLYN,6694,55,
19627,BROOKLYN,7548,29,
19628,BROOKLYN,6694,1,
19629,BROOKLYN,6703,67,
19630,BROOKLYN,6712,68,
19631,BROOKLYN,7584,19,
19632,BROOKLYN,6587,27,
19633,BROOKLYN,7584,12,
19634,BROOKLYN,6721,7501,
19635,BROOKLYN,7602,6,
19636,BROOKLYN,6730,63,
19637,BROOKLYN,6730,72,
19638,BROOKLYN,6730,1,
19639,BROOKLYN,7656,61,
19640,BROOKLYN,7674,39,
19641,BROOKLYN,6757,15,
19642,BROOKLYN,6757,36,
19643,BROOKLYN,7674,4,
19644,BROOKLYN,6767,74,
19645,BROOKLYN,6767,66,
